烤玉米摊炭火妥善处理，消除隐患,安全治理,表扬,低
煎饼摊操作台整洁干净，卫生达标,环境卫生,表扬,低
烤鱿鱼摊安装隔音设备，减少噪音,环境卫生,表扬,低
炸薯条摊让出残疾人车位，遵守规定,交通管理,表扬,低
烤冷面摊从业人员持证上岗，规范经营,民生服务,表扬,低
煎饼果子摊提供免费纸巾，服务周到,民生服务,表扬,低
烤红薯摊明码标价，价格公道,民生服务,表扬,低
炸鸡排摊支持扫码点餐，减少排队,民生服务,表扬,低
手抓饼摊配备洗手设施，注重卫生,环境卫生,表扬,低
凉皮摊位使用消毒餐具，干净卫生,民生服务,表扬,低
烧烤摊控制营业时间，不影响居民休息,环境卫生,表扬,低
糖炒栗子摊使用电子秤，计量准确,民生服务,表扬,低
肉夹馍摊提供发票，消费透明,民生服务,表扬,低
煎饼摊自备污水桶，不污染环境,环境卫生,表扬,低
烤肠摊定期参加食品安全培训,民生服务,表扬,低
鸡蛋糕摊使用防爆煤气设备,安全治理,表扬,低
麻辣香锅摊食材公示来源，让顾客放心,民生服务,表扬,低
炸串摊油质清澈，定期检测,民生服务,表扬,低
烧饼摊面粉有检验报告，质量可靠,民生服务,表扬,低
烤面筋摊在指定时间经营，管理规范,社区治理,表扬,低
煎饺摊地面每日清洗，保持洁净,环境卫生,表扬,低
text,category,emotion,urgency
独居老人紧急呼叫系统响应不及时，存在安全隐患,民生服务,抱怨,高
残疾人无障碍通道被车辆占用，轮椅无法通行,民生服务,抱怨,中
外来务工子女暑期看护服务缺失，双职工家庭困扰,民生服务,抱怨,中
社区康复站器材不适合残疾人使用，利用率低,民生服务,抱怨,低
失能老人上门护理服务名额有限，排队时间长,民生服务,抱怨,中
留守儿童课外辅导资源不足，学业受影响,民生服务,抱怨,低
盲道铺设不连续，视障人士出行困难,民生服务,抱怨,中
精神障碍患者社区康复服务不够专业,民生服务,抱怨,低
孕妇产前检查绿色通道不畅通,医疗卫生,抱怨,中
低收入家庭就业帮扶政策落实不到位,民生服务,抱怨,中
残疾人专用停车位经常被占用,交通管理,抱怨,中
孤寡老人节日慰问流于形式，缺乏实质帮助,民生服务,抱怨,低
外来人口居住证办理流程复杂,民生服务,抱怨,中
残疾儿童特殊教育资源缺乏,民生服务,抱怨,中
老年人智能手机培训课程名额有限,民生服务,抱怨,低
暴雨预警信息发布不及时，居民准备不足,安全治理,抱怨,高
消防应急预案缺乏实战演练，效果不佳,安全治理,抱怨,中
突发事件应急物资储备不足，难以应对,安全治理,抱怨,高
应急疏散指示标识不清晰，紧急时难辨认,安全治理,抱怨,中
疫情防控期间生活物资配送混乱,安全治理,抱怨,中
地震应急避难场所设施不完善,安全治理,抱怨,高
停电应急响应机制不健全，恢复供电慢,安全治理,抱怨,中
洪涝灾害防范措施不到位，低洼地段常积水,安全治理,抱怨,高
应急广播系统覆盖不全，信息传递受阻,安全治理,抱怨,中
应急救援队伍专业性不足，响应速度慢,安全治理,抱怨,高
居民议事会成员代表性不足，决策偏颇,社区治理,抱怨,中
社区志愿者服务缺乏系统性培训,社区治理,抱怨,低
居民建议箱形同虚设，反馈石沉大海,社区治理,抱怨,低
社区公益活动参与度低，组织方式待改进,社区治理,抱怨,低
业主委员会选举过程不透明，存在质疑,社区治理,抱怨,中
社区治理信息公开不充分，居民知情权受限,社区治理,抱怨,低
居民监督渠道不畅通，投诉处理效率低,社区治理,抱怨,中
社区议事规则不明确，会议效率低下,社区治理,抱怨,低
志愿者激励措施缺乏，积极性不高,社区治理,抱怨,低
居民参与社区治理意识薄弱，动员困难,社区治理,抱怨,低
垃圾分类准确率低，混投现象普遍,环境卫生,抱怨,低
社区绿化用水浪费严重，节水意识淡薄,环境卫生,抱怨,低
可再生资源回收点设置不合理，使用不便,环境卫生,抱怨,低
一次性塑料制品使用过多，白色污染严重,环境卫生,抱怨,低
建筑垃圾随意堆放，清运不及时,环境卫生,抱怨,中
社区节能改造推进缓慢，能耗居高不下,环境卫生,抱怨,低
环保宣传活动形式单一，效果有限,环境卫生,抱怨,低
雨水收集系统利用率低，水资源浪费,环境卫生,抱怨,低
社区光伏发电项目推进受阻,环境卫生,抱怨,低
绿色出行配套设施不完善,环境卫生,抱怨,低
社区商业业态单一，缺乏特色,社区治理,抱怨,低
小微企业融资渠道不畅，发展受限,社区治理,抱怨,中
夜市经济管理混乱，影响周边居民,社区治理,抱怨,中
社区商铺空置率高，商业活力不足,社区治理,抱怨,低
特色产业发展缺乏规划，同质化竞争,社区治理,抱怨,低
创业孵化服务专业性不足，成功率低,社区治理,抱怨,低
社区消费外流严重，本地商业受损,社区治理,抱怨,中
商业配套设施分布不均衡,社区治理,抱怨,低
数字社区治理滞后，传统商业受冲击,社区治理,抱怨,低
产业转型升级缺乏政策支持,社区治理,抱怨,低
独居老人定期探访服务贴心周到,民生服务,表扬,低
残疾人家庭无障碍改造完成及时,民生服务,表扬,低
四点半课堂解决双职工家庭后顾之忧,民生服务,表扬,低
社区康复站为残疾人提供专业训练,民生服务,表扬,低
失能老人长期照护服务获得家属好评,民生服务,表扬,低
留守儿童关爱项目效果显著,民生服务,表扬,低
盲道连续平整，视障人士出行便利,民生服务,表扬,低
精神障碍患者社区康复取得进展,民生服务,表扬,低
孕妇保健服务专业周到,医疗卫生,表扬,低
就业援助帮助困难家庭脱贫,民生服务,表扬,低
安全治理预警系统准确及时,安全治理,表扬,高
消防演练组织有序，居民参与积极,安全治理,表扬,低
应急物资储备充足，分类明确,安全治理,表扬,低
应急疏散演练提升居民自救能力,安全治理,表扬,低
疫情防控物资配送高效有序,安全治理,表扬,中
应急避难场所设施完善管理规范,安全治理,表扬,低
电力应急抢修响应迅速,安全治理,表扬,中
防洪工程效果显著，内涝问题改善,安全治理,表扬,中
应急广播覆盖全面，信息传递及时,安全治理,表扬,低
专业救援队伍保障社区安全,安全治理,表扬,高
居民议事会民主决策获得认可,社区治理,表扬,低
志愿者培训体系完善，服务水平提升,社区治理,表扬,低
居民建议落实及时，反馈机制畅通,社区治理,表扬,低
社区公益活动形式多样，参与热情高,社区治理,表扬,低
业主委员会选举公开透明,社区治理,表扬,低
社区治理信息及时公开，接受监督,社区治理,表扬,低
居民监督渠道畅通，问题解决及时,社区治理,表扬,低
社区议事规则完善，决策科学,社区治理,表扬,低
志愿者激励措施有效，积极性高,社区治理,表扬,低
居民参与社区治理意识增强,社区治理,表扬,低
垃圾分类成效显著，环境改善明显,环境卫生,表扬,低
节水措施落实到位，资源利用高效,环境卫生,表扬,低
可再生资源回收网络完善,环境卫生,表扬,低
限塑政策执行严格，白色污染减少,环境卫生,表扬,低
建筑垃圾规范处理，环境整洁,环境卫生,表扬,低
节能改造项目效果显著,环境卫生,表扬,低
环保宣传创新形式，深入人心,环境卫生,表扬,低
雨水收集系统运行良好,环境卫生,表扬,低
社区光伏项目并网发电,环境卫生,表扬,低
绿色出行配套设施完善,环境卫生,表扬,低
社区商业业态丰富多元,社区治理,表扬,低
小微企业融资服务到位,社区治理,表扬,低
夜市经济管理规范有序,社区治理,表扬,低
社区商铺招商成效显著,社区治理,表扬,低
特色产业发展规划科学,社区治理,表扬,低
创业孵化服务专业高效,社区治理,表扬,低
社区消费内循环效果明显,社区治理,表扬,低
商业配套设施布局合理,社区治理,表扬,低
数字社区治理势头良好,社区治理,表扬,低
产业转型升级政策支持有力,社区治理,表扬,低
残疾人就业援助计划帮助多人上岗,民生服务,表扬,低
独居老人爱心食堂菜品丰富价廉,民生服务,表扬,低
外来务工人员子女入学问题妥善解决,民生服务,表扬,低
社区心理咨询室帮助居民缓解压力,民生服务,表扬,低
失独家庭关爱服务温暖人心,民生服务,表扬,低
安全治理平台实现智能化预警,安全治理,表扬,高
社区应急救援队快速处置突发事件,安全治理,表扬,高
防灾减灾宣传提升居民安全意识,安全治理,表扬,低
应急物资智能管理系统运行良好,安全治理,表扬,低
疫情防控应急响应及时有效,安全治理,表扬,高
居民议事会决议执行力度强,社区治理,表扬,低
社区志愿者服务时长积分可兑换,社区治理,表扬,低
居民参与社区规划建言献策,社区治理,表扬,低
社区治理多方协同机制完善,社区治理,表扬,低
社区事务公开透明获得信任,社区治理,表扬,低
垃圾分类智能监管效果显著,环境卫生,表扬,低
社区碳减排目标超额完成,环境卫生,表扬,低
可再生资源回收利用率提升,环境卫生,表扬,低
社区获评绿色社区示范点,环境卫生,表扬,低
节能改造项目获得资金支持,环境卫生,表扬,低
社区商业街改造提升营业额,社区治理,表扬,低
小微企业成长孵化成效显著,社区治理,表扬,低
夜市经济成为社区亮丽名片,社区治理,表扬,低
社区商铺空置率显著下降,社区治理,表扬,低
特色产业带动就业效果明显,社区治理,表扬,低
text,category,emotion,urgency
社区商业街空置店铺增多，商业活力下降,社区治理,抱怨,中
小微企业融资难，银行贷款门槛过高,社区治理,抱怨,中
夜市经济管理不规范，影响周边居民生活,社区治理,抱怨,中
社区特色产业发展缺乏统一规划,社区治理,抱怨,低
创业孵化基地服务不够专业，创业成功率低,社区治理,抱怨,低
社区消费外流严重，本地商户经营困难,社区治理,抱怨,中
商业配套设施分布不均衡，部分区域商业空白,社区治理,抱怨,低
传统商铺面临电商冲击，转型升级困难,社区治理,抱怨,中
社区集体经济薄弱，缺乏稳定收入来源,社区治理,抱怨,低
招商引资政策吸引力不足，优质企业难引进,社区治理,抱怨,中
社区商业街改造提升，客流量明显增加,社区治理,表扬,低
小微企业扶持政策落实到位，获得资金支持,社区治理,表扬,低
夜市经济规范管理，成为社区亮丽名片,社区治理,表扬,低
特色产业规划科学，形成品牌效应,社区治理,表扬,低
创业孵化服务专业，多个项目成功落地,社区治理,表扬,低
社区消费内循环效果显著，本地商业复苏,社区治理,表扬,低
商业配套设施完善，满足居民多元需求,社区治理,表扬,低
传统商铺成功转型，线上线下融合发展,社区治理,表扬,低
社区集体经济壮大，反哺民生项目,社区治理,表扬,低
优质企业纷纷入驻，带动就业增长,社区治理,表扬,低
社区商铺租金过高，小微商户难以承受,社区治理,抱怨,中
商业促销活动同质化严重，缺乏创新,社区治理,抱怨,低
社区电商发展滞后，未能把握线上机遇,社区治理,抱怨,低
商业街区停车难，影响顾客消费体验,社区治理,抱怨,中
商户诚信经营意识淡薄，消费纠纷频发,社区治理,抱怨,中
社区商业联盟发挥作用，资源共享共赢,社区治理,表扬,低
创新商业模式获得市场认可,社区治理,表扬,低
电商直播基地建成，带动线上销售,社区治理,表扬,低
智能停车系统缓解商业区停车压力,社区治理,表扬,低
商户信用评价体系建立，消费环境优化,社区治理,表扬,低
社区商业规划缺乏前瞻性,社区治理,抱怨,低
商业业态单一，无法满足年轻群体需求,社区治理,抱怨,低
社区品牌建设投入不足，知名度不高,社区治理,抱怨,低
商业营销手段落后，客源开发困难,社区治理,抱怨,低
商户经营成本持续上涨，利润空间压缩,社区治理,抱怨,中
社区商业发展规划科学合理,社区治理,表扬,低
新兴业态引进成功，吸引年轻消费群体,社区治理,表扬,低
